SessionID,Wavfile,AdjUse,Notes,onset time,X6
19,Z-0029-09.wav,0,,919,
19,Z-0030-07.wav,1,,673,
19,Z-0031-05.wav,0,,774,
19,Z-0032-09.wav,1,,736,
19,Z-0033-09.wav,0,,747,
19,Z-0034-07.wav,0,,946,
19,Z-0035-08.wav,1,,908,
19,Z-0036-05.wav,1,,877,
19,Z-0037-08.wav,1,,706,
19,Z-0038-06.wav,1,,853,
19,Z-0039-08.wav,0,,1227,
19,Z-0040-06.wav,1,,766,
19,Z-0041-07.wav,0,,755,
19,Z-0042-07.wav,0,,993,
19,Z-0043-09.wav,0,,881,
19,Z-0044-08.wav,1,,1020,
19,Z-0045-08.wav,0,e..e? e (listner required clarification),860,
19,Z-0046-07.wav,1,,863,
19,Z-0047-06.wav,1,,990,
19,Z-0048-07.wav,0,,855,
20,Z-0001-03.wav,0,,1488,
20,Z-0002-08.wav,1,,1044,
20,Z-0003-08.wav,1,,1161,
20,Z-0004-06.wav,0,,1034,
20,Z-0005-05.wav,0,,1676,
20,Z-0006-06.wav,0,,1272,
20,Z-0007-07.wav,1,,982,
20,Z-0008-08.wav,0,,1378,
20,Z-0009-06.wav,1,,885,
20,Z-0010-06.wav,0,t……..d… - onset of d listed ,2206,
20,Z-0011-08.wav,0,,1245,
20,Z-0012-07.wav,1,,1229,
20,Z-0013-07.wav,0,,1001,
20,Z-0014-06.wav,1,,1085,
20,Z-0015-06.wav,1,,1233,
20,Z-0016-06.wav,0,,951,
20,Z-0017-08.wav,0,,1259,
20,Z-0018-08.wav,0,,1225,
20,Z-0019-07.wav,1,,1217,
20,Z-0020-05.wav,1,,899,
20,Z-0021-08.wav,1,,810,
20,Z-0022-06.wav,1,,956,
20,Z-0023-06.wav,1,,1338,
20,Z-0024-07.wav,0,,1110,
20,Z-0025-05.wav,0,,1058,
20,Z-0026-08.wav,1,,910,
20,Z-0027-08.wav,0,,881,
20,Z-0028-07.wav,1,,1017,
20,Z-0029-06.wav,0,,922,
20,Z-0030-06.wav,0,,1069,
20,Z-0031-08.wav,0,,759,
20,Z-0032-06.wav,0,,989,
20,Z-0033-08.wav,1,,1107,
20,Z-0034-07.wav,1,,1017,
20,Z-0035-07.wav,1,,991,
20,Z-0036-09.wav,1,,1641,
20,Z-0037-09.wav,0,,1624,
20,Z-0038-07.wav,0,,1103,
20,Z-0039-05.wav,0,,896,
20,Z-0040-09.wav,0,,1039,
20,Z-0041-06.wav,0,,843,
20,Z-0042-05.wav,1,,972,
20,Z-0043-08.wav,1,,814,
20,Z-0044-08.wav,1,,1022,
20,Z-0045-07.wav,1,,952,
20,Z-0046-09.wav,0,,1895,
20,Z-0047-06.wav,1,,1053,
20,Z-0048-09.wav,1,,1268,
21,Z-0001-02.wav,0,,1019,
21,Z-0002-08.wav,1,,1220,
21,Z-0003-07.wav,0,,1257,
21,Z-0004-08.wav,1,,1354,
21,Z-0005-07.wav,1,,1396,
21,Z-0006-06.wav,1,,1473,
21,Z-0007-06.wav,1,,1370,
21,Z-0008-06.wav,0,,581,
21,Z-0009-06.wav,0,,1264,
21,Z-0010-09.wav,1,,1056,
21,Z-0011-06.wav,0,,996,
21,Z-0012-08.wav,0,,1204,
21,Z-0013-08.wav,1,,1501,
21,Z-0014-06.wav,1,,1017,
21,Z-0015-07.wav,1,,877,
21,Z-0016-08.wav,1,,1201,
21,Z-0017-08.wav,0,,1616,
21,Z-0018-05.wav,0,,772,
21,Z-0019-07.wav,0,,849,
21,Z-0020-07.wav,1,,870,
21,Z-0021-09.wav,0,,710,
21,Z-0022-08.wav,0,,748,
21,Z-0023-09.wav,0,,787,
21,Z-0024-06.wav,1,,969,
21,Z-0025-08.wav,0,,805,
21,Z-0026-06.wav,1,,1116,
21,Z-0027-01.wav,0,,906,
21,Z-0028-09.wav,1,,1164,
21,Z-0029-06.wav,1,,1001,
21,Z-0030-07.wav,0,,785,
21,Z-0031-08.wav,1,,1061,
21,Z-0032-06.wav,0,,715,
21,Z-0033-06.wav,1,,758,
21,Z-0034-09.wav,1,,971,
21,Z-0035-05.wav,0,,982,
21,Z-0036-09.wav,0,,1229,
21,Z-0037-08.wav,1,,601,
21,Z-0038-07.wav,0,,857,
21,Z-0039-07.wav,0,,685,
21,Z-0040-07.wav,1,,935,
21,Z-0041-07.wav,1,,893,
21,Z-0042-05.wav,0,,1041,
21,Z-0043-09.wav,0,,781,
21,Z-0044-09.wav,0,,877,
21,Z-0045-06.wav,1,,1036,
21,Z-0046-06.wav,1,,861,
21,Z-0047-08.wav,0,,863,
21,Z-0048-06.wav,1,,864,
22,Z-0001-08.wav,1,,982,
22,Z-0002-01.wav,0,,879,
22,Z-0003-06.wav,1,,703,
22,Z-0004-09.wav,1,,618,
22,Z-0005-07.wav,1,,822,
22,Z-0006-09.wav,0,,646,
22,Z-0007-06.wav,1,,650,
22,Z-0008-09.wav,1,,925,
22,Z-0009-08.wav,1,,778,
22,Z-0010-07.wav,0,,649,
22,Z-0011-09.wav,0,,781,
22,Z-0012-08.wav,1,,658,
22,Z-0013-07.wav,1,,858,
22,Z-0014-06.wav,1,,815,
22,Z-0015-06.wav,0,,854,
22,Z-0016-08.wav,1,,623,
22,Z-0017-07.wav,0,,774,
22,Z-0018-07.wav,0,,832,
22,Z-0019-08.wav,0,,1273,
22,Z-0020-06.wav,0,,1440,
22,Z-0021-07.wav,0,,913,
22,Z-0022-08.wav,0,,982,
22,Z-0023-06.wav,0,,771,
22,Z-0024-05.wav,1,,635,
22,Z-0025-08.wav,1,,834,
22,Z-0026-08.wav,0,,1664,
22,Z-0027-09.wav,0,,820,
22,Z-0028-05.wav,0,,797,
22,Z-0029-09.wav,0,,734,
22,Z-0030-05.wav,1,,885,
22,Z-0031-09.wav,1,,884,
22,Z-0032-08.wav,1,,1076,
22,Z-0033-06.wav,1,,798,
22,Z-0034-09.wav,1,,997,
22,Z-0035-08.wav,0,,1323,
22,Z-0036-08.wav,1,,927,
22,Z-0037-09.wav,1,,1296,
22,Z-0038-06.wav,1,,1067,
22,Z-0039-07.wav,0,,898,
22,Z-0040-07.wav,1,,901,
22,Z-0041-08.wav,0,,1540,
22,Z-0042-06.wav,0,,752,
22,Z-0043-07.wav,1,,673,
22,Z-0044-06.wav,0,,958,
22,Z-0045-09.wav,0,,934,
22,Z-0046-09.wav,0,,816,
22,Z-0047-09.wav,1,,905,
22,Z-0048-09.wav,0,,910,
23,Z-0001-06.wav,1,,1082,
23,Z-0002-09.wav,0,,1370,
23,Z-0003-06.wav,1,,2175,
23,Z-0004-08.wav,1,,2299,
23,Z-0005-08.wav,0,,2032,
23,Z-0006-06.wav,1,,1332,
23,Z-0007-08.wav,0,,1632,
23,Z-0008-08.wav,0,,742,
23,Z-0009-07.wav,1,,853,
23,Z-0010-06.wav,1,,1185,
23,Z-0011-08.wav,0,,2176,
23,Z-0012-08.wav,0,,1149,
23,Z-0013-09.wav,0,,1575,
23,Z-0014-06.wav,1,,2053,
23,Z-0015-06.wav,1,,1515,
23,Z-0016-09.wav,0,,2471,
23,Z-0017-05.wav,0,,1028,
23,Z-0018-09.wav,0,,1941,
23,Z-0019-09.wav,1,,1356,
23,Z-0020-08.wav,1,,3360,
23,Z-0021-08.wav,0,,1264,
23,Z-0022-07.wav,1,,3921,
23,Z-0023-08.wav,0,,1793,
23,Z-0024-09.wav,1,,2412,
23,Z-0025-06.wav,0,,2833,
23,Z-0026-09.wav,1,,1146,
23,Z-0027-06.wav,1,,1905,
23,Z-0028-09.wav,1,,1607,
23,Z-0029-09.wav,1,,1971,
23,Z-0030-08.wav,1,,1607,
23,Z-0031-06.wav,0,,2002,
23,Z-0032-07.wav,0,,1384,
23,Z-0033-08.wav,0,,1733,
23,Z-0034-08.wav,1,,1209,
23,Z-0035-07.wav,1,,1488,
23,Z-0036-08.wav,0,,1082,
23,Z-0037-06.wav,0,,1700,
23,Z-0038-09.wav,1,,941,
23,Z-0039-05.wav,0,,1551,
23,Z-0040-09.wav,0,,1737,
23,Z-0041-07.wav,0,,2035,
23,Z-0042-07.wav,1,,1866,
23,Z-0043-08.wav,0,,1653,
23,Z-0044-06.wav,0,,1592,
23,Z-0045-07.wav,0,,2153,
23,Z-0046-06.wav,1,,2188,
23,Z-0047-06.wav,1,,1152,
23,Z-0048-07.wav,1,,1265,
25,Z-0001-07.wav,1,,970,
25,Z-0002-07.wav,1,,1028,
25,Z-0003-08.wav,0,,1507,
25,Z-0004-06.wav,1,,1130,
25,Z-0005-06.wav,1,,1159,
25,Z-0006-06.wav,0,,2191,
25,Z-0007-09.wav,1,,1235,
25,Z-0008-08.wav,0,,1508,
25,Z-0009-09.wav,1,,1377,
25,Z-0010-09.wav,0,,1138,
25,Z-0011-07.wav,0,,936,
25,Z-0012-07.wav,0,,1600,
25,Z-0013-09.wav,1,,1089,
25,Z-0014-09.wav,1,,1325,
25,Z-0015-06.wav,0,,2106,
25,Z-0016-07.wav,1,,1490,
25,Z-0017-09.wav,0,,2164,
25,Z-0018-07.wav,0,,1132,
25,Z-0019-05.wav,0,,1351,
25,Z-0020-09.wav,1,,1829,
25,Z-0021-06.wav,0,,1349,
25,Z-0022-08.wav,0,,957,
25,Z-0023-07.wav,1,,1209,
25,Z-0024-09.wav,1,,1133,
25,Z-0025-06.wav,0,,1515,
25,Z-0026-07.wav,0,,1841,
25,Z-0027-08.wav,0,,1355,
25,Z-0028-07.wav,1,,1793,
25,Z-0029-06.wav,0,,1538,
25,Z-0030-02.wav,1,,969,
25,Z-0031-08.wav,1,,1179,
25,Z-0032-06.wav,1,,1137,
25,Z-0033-06.wav,1,,877,
25,Z-0034-06.wav,1,,2271,
25,Z-0035-06.wav,1,,1507,
25,Z-0036-08.wav,1,,781,
25,Z-0037-06.wav,0,,1143,
25,Z-0038-09.wav,1,,1058,
25,Z-0039-06.wav,0,,1253,
25,Z-0040-07.wav,0,,2044,
25,Z-0041-06.wav,1,,1542,
25,Z-0042-06.wav,0,,1336,
25,Z-0043-08.wav,1,,1469,
25,Z-0044-09.wav,0,,1099,
25,Z-0045-08.wav,0,,1115,
25,Z-0046-09.wav,1,,820,
25,Z-0047-06.wav,1,,1144,
25,Z-0048-06.wav,0,,1300,
26,Z-0001-01.wav,0,,818,
26,Z-0002-08.wav,0,,1260,
26,Z-0003-07.wav,1,,1148,
26,Z-0004-08.wav,1,,790,
26,Z-0005-06.wav,0,,1111,
26,Z-0006-08.wav,1,,1066,
26,Z-0007-09.wav,0,,852,
26,Z-0008-06.wav,0,,1047,
26,Z-0009-09.wav,1,,771,
26,Z-0010-06.wav,1,,815,
26,Z-0011-08.wav,0,,1306,
26,Z-0012-06.wav,1,,1150,
26,Z-0013-06.wav,0,,861,
26,Z-0014-06.wav,1,,1355,
26,Z-0015-08.wav,0,,817,
26,Z-0016-08.wav,0,,805,
26,Z-0017-05.wav,0,,754,
26,Z-0018-08.wav,1,,946,
26,Z-0019-08.wav,1,,897,
26,Z-0020-09.wav,1,,917,
26,Z-0021-06.wav,1,,702,
26,Z-0022-07.wav,0,,699,
26,Z-0023-09.wav,1,,905,
26,Z-0024-08.wav,0,,1122,
26,Z-0025-08.wav,1,,805,
26,Z-0026-06.wav,1,,1111,
26,Z-0027-07.wav,0,,991,
26,Z-0028-06.wav,1,,834,
26,Z-0029-07.wav,0,,757,
26,Z-0030-08.wav,1,,881,
26,Z-0031-06.wav,0,,916,
26,Z-0032-05.wav,1,,999,
26,Z-0033-07.wav,1,,838,
26,Z-0034-06.wav,1,,1063,
26,Z-0035-09.wav,0,,888,
26,Z-0036-06.wav,0,,1123,
26,Z-0037-06.wav,0,,726,
26,Z-0038-08.wav,0,,845,
26,Z-0039-08.wav,1,,868,
26,Z-0040-06.wav,1,,771,
26,Z-0041-08.wav,0,,790,
26,Z-0042-09.wav,1,,812,
26,Z-0043-05.wav,1,,969,
26,Z-0044-08.wav,1,,703,
26,Z-0045-09.wav,0,,647,
26,Z-0046-06.wav,0,,787,
26,Z-0047-08.wav,0,,660,
26,Z-0048-06.wav,0,,780,
27,Z-0001-04.wav,1,,991,
27,Z-0002-06.wav,0,,914,
27,Z-0003-09.wav,0,,1168,
27,Z-0004-06.wav,1,,1258,
27,Z-0005-06.wav,0,,1204,
27,Z-0006-09.wav,1,,1029,
27,Z-0007-07.wav,0,RE the a..the smaller a - onset of smaller listed,1613,
27,Z-0008-07.wav,1,,1590,
27,Z-0009-06.wav,0,,1080,
27,Z-0010-06.wav,1,,1178,
27,Z-0011-07.wav,1,,1271,
27,Z-0012-08.wav,1,,879,
27,Z-0013-06.wav,1,,969,
27,Z-0014-09.wav,0,,1295,
27,Z-0015-06.wav,0,,1393,
27,Z-0016-07.wav,1,,969,
27,Z-0017-07.wav,1,,1010,
27,Z-0018-06.wav,0,,1141,
27,Z-0019-07.wav,0,,1347,
27,Z-0020-09.wav,0,,1136,
27,Z-0021-05.wav,0,,1166,
27,Z-0022-08.wav,0,,1354,
27,Z-0023-05.wav,1,,931,
27,Z-0024-06.wav,0,,1232,
27,Z-0025-07.wav,1,,1351,
27,Z-0026-06.wav,0,,1031,
27,Z-0027-03.wav,1,,978,
27,Z-0028-09.wav,1,,1609,
27,Z-0029-08.wav,0,,1071,
27,Z-0030-06.wav,1,,1138,
27,Z-0031-06.wav,0,,1371,
27,Z-0032-06.wav,1,,1334,
27,Z-0033-08.wav,1,,932,
27,Z-0034-06.wav,1,,1126,
27,Z-0035-08.wav,1,,1112,
27,Z-0036-06.wav,1,,1035,
27,Z-0037-08.wav,0,,1080,
27,Z-0038-07.wav,0,,1287,
27,Z-0039-05.wav,0,,1256,
27,Z-0040-07.wav,0,,1526,
27,Z-0041-09.wav,0,,1176,
27,Z-0042-06.wav,0,,1526,
27,Z-0043-07.wav,0,,1129,
27,Z-0044-07.wav,1,,1250,
27,Z-0045-06.wav,1,,833,
27,Z-0046-09.wav,0,,1039,
27,Z-0047-09.wav,1,,1276,
27,Z-0048-07.wav,0,,1185,
28,Z-0001-08.wav,1,,1473,
28,Z-0002-02.wav,0,,1761,
28,Z-0003-06.wav,0,,1806,
28,Z-0004-09.wav,0,,1472,
28,Z-0005-09.wav,0,,1267,
28,Z-0006-09.wav,1,,1390,
28,Z-0007-09.wav,0,v as in violet,842,
28,Z-0008-09.wav,1,,1345,
28,Z-0009-09.wav,0,,1598,
28,Z-0010-06.wav,1,,1734,
28,Z-0011-09.wav,1,,1348,
28,Z-0012-09.wav,1,,972,
28,Z-0013-05.wav,1,,1083,
28,Z-0014-07.wav,1,,1181,
28,Z-0015-07.wav,1,,1272,
28,Z-0016-08.wav,0,,1247,
28,Z-0017-07.wav,1,,1008,
28,Z-0018-05.wav,1,,947,
28,Z-0019-09.wav,1,,1198,
28,Z-0020-07.wav,1,,1042,
28,Z-0021-09.wav,1,,952,
28,Z-0022-06.wav,0,,1405,
28,Z-0023-08.wav,0,,1226,
28,Z-0024-07.wav,1,,1311,
28,Z-0025-07.wav,1,smaller capital L,1505,
28,Z-0026-06.wav,1,,1094,
28,Z-0027-08.wav,1,smaller capital G,1476,
28,Z-0028-06.wav,0,,1145,
28,Z-0029-09.wav,1,,1146,
28,Z-0030-07.wav,0,,1906,
28,Z-0031-06.wav,1,,1608,
28,Z-0032-08.wav,1,,995,
28,Z-0033-05.wav,0,,1784,
28,Z-0034-08.wav,0,,1232,
28,Z-0035-09.wav,1,,1158,
28,Z-0036-05.wav,1,,1068,
28,Z-0037-08.wav,0,,2187,
28,Z-0038-09.wav,1,,1629,
28,Z-0039-06.wav,1,,1377,
28,Z-0040-08.wav,0,,1774,
28,Z-0041-08.wav,0,,1446,
28,Z-0042-07.wav,0,,1536,
28,Z-0043-08.wav,0,,1529,
28,Z-0044-08.wav,1,,1187,
28,Z-0045-09.wav,1,,1642,
28,Z-0046-07.wav,0,,1363,
28,Z-0047-05.wav,0,,1736,
28,Z-0048-06.wav,0,,1188,
29,Z-0001-09.wav,0,,1198,
29,Z-0002-08.wav,1,,1119,
29,Z-0003-09.wav,1,,1055,
29,Z-0004-07.wav,0,c…which one? Small c,5907,
29,Z-0005-06.wav,0,,832,
29,Z-0006-07.wav,1,,1149,
29,Z-0007-07.wav,1,,1192,
29,Z-0008-07.wav,0,,1299,
29,Z-0009-06.wav,1,,1635,
29,Z-0010-07.wav,0,,1206,
29,Z-0011-05.wav,1,,1300,
29,Z-0012-07.wav,1,,1249,
29,Z-0013-07.wav,0,,1305,
29,Z-0014-07.wav,1,,1183,
29,Z-0015-08.wav,0,,1101,
29,Z-0016-08.wav,0,,1236,
29,Z-0017-06.wav,1,,1345,
29,Z-0018-07.wav,1,,912,
29,Z-0019-08.wav,1,,878,
29,Z-0020-07.wav,0,,1224,
29,Z-0021-09.wav,0,,1122,
29,Z-0022-05.wav,0,,1062,
29,Z-0023-05.wav,0,,1016,
29,Z-0024-09.wav,0,,1435,
29,Z-0025-08.wav,0,,1470,
29,Z-0026-06.wav,1,,1883,
29,Z-0027-08.wav,1,,1954,
29,Z-0028-08.wav,1,,1443,
29,Z-0029-06.wav,1,,1084,
29,Z-0030-05.wav,1,,1293,
29,Z-0031-07.wav,0,,1203,
29,Z-0032-09.wav,1,,1428,
29,Z-0033-08.wav,0,,2238,
29,Z-0034-09.wav,0,,1375,
29,Z-0035-08.wav,0,,1572,
29,Z-0036-07.wav,1,,1043,
29,Z-0037-07.wav,1,,1205,
29,Z-0038-08.wav,0,,883,
29,Z-0039-08.wav,1,,1144,
29,Z-0040-09.wav,1,,911,
29,Z-0041-05.wav,0,,2923,
29,Z-0042-06.wav,1,,1131,
29,Z-0043-06.wav,1,,1218,
29,Z-0044-07.wav,0,,1093,
29,Z-0045-05.wav,0,,1290,
29,Z-0046-06.wav,0,,1222,
29,Z-0047-08.wav,0,,625,
29,Z-0048-08.wav,0,,1110,
30,Z-0001-07.wav,1,j the bigger one,1148,
