SessionID,Series,Role,Soundfile,Target_Competitor,Modifier,Transcription,Fluency,Adjective,Onset(ms),Comments,X12,X13,X14,X15,X16,X17,X18
3,45,Test,T_45.wav,glasses_reading / glasses_drinking,1,eh black framed glasses,,,,,,,,,,,
3,46,Test,T_46.wav,eye_pupil / I_letter,1,human eye,,,,,,,,,,,
3,47,Test,T_47.wav,potatoes_skin / potatoes_peeled,1,bunch of red potatoes {confusion with matcher} they're red unpeeled,,,,,,,,,,,
3,48,Test,T_48.wav,mouse_computer / mouse_animal,1,a silver computer mouse,,,,,,,,,,,
3,1,Training,Z_01_09.wav,spoon_reg / spoon_wooden,1,eh silver spoon,,,,,,,,,,,
3,2,Training,Z_02_07.wav,bin_lid / bin_pedal,1,square based black bin,,,,,,,,,,,
3,3,Training,Z_03_09.wav,bike_mountain / bike_motor,1,bicycle,,,,,,,,,,,
3,4,Training,Z_04_08.wav,coffee_cup / coffee_saucer,1,cup of coffee no coaster,,,,,,,,,,,
3,5,Training,Z_05_08.wav,mirror_wall / mirror_hand,1,em black circular mirror,,,,,,,,,,,
3,6,Training,Z_06_07.wav,chair_wooden / chair_baby,1,wooden chair,,,,,,,,,,,
3,7,Training,Z_07_07.wav,lighter_flame / lighter_noflame,1,burning lighter,,,,,,,,,,,
3,8,Training,Z_08_09.wav,egg_shell / egg_yolk,1,whole egg,,,,,,,,,,,
3,9,Training,Z_09_06.wav,umbrella_open / umbrella_closed,1,red open umbrella,,,,,,,,,,,
3,10,Training,Z_10_09.wav,candle_unused / candle_melted,1,eh unburnt candle,,,,,,,,,,,
3,11,Training,Z_11_08.wav,knife_kitchen / knife_swiss,1,em large black handled knife,,,,,,,,,,,
3,12,Training,Z_12_08.wav,car_family / car_sports,1,small silver hatchback,,,,,,,,,,,
3,13,Training,Z_13_08.wav,lamp_bedroom / lamp_lava,1,eh white lampshade,,,,,,,,,,,
3,14,Training,Z_14_09.wav,gun_real / gun_toy,0,gun,,,,,,,,,,,
3,15,Training,Z_15_09.wav,saddle_horse / saddle_bike,0,saddle,,,,,,,,,,,
3,16,Training,Z_16_09.wav,pad_unlocked / pad_locked,1,unlocked padlock,,,,,,,,,,,
3,17,Training,Z_17_07.wav,headphones_large / headphones_small,0,uh headphones,,,,,,,,,,,
3,18,Training,Z_18_09.wav,battery_AA / battery_car,0,uh battery,,,,,,,,,,,
3,19,Training,Z_19_08.wav,wine_glass / wine_red,1,empty wine glass,,,,,,,,,,,
3,20,Training,Z_20_09.wav,money_notes / money_coins,0,"cash, money",,,,,,,,,,,
3,21,Training,Z_21_08.wav,boot_foot / boot_car,1,black boot,,,,,,,,,,,
3,22,Training,Z_22_09.wav,camera_corder / camera_cctv,0,a camera,,,,,,,,,,,
3,23,Training,Z_23_09.wav,guitar_acoustic / guitar_electric,0,eh guitar,,,,,,,,,,,
3,24,Training,Z_24_07.wav,glove_wooly / glove_boxing,0,red glove,,,,,,,,,,,
3,25,Training,Z_25_09.wav,teapot_white / teapot_cosy,1,uh blank teapot …clear..uh plain,,,,,,,,,,,
3,26,Training,Z_26_09.wav,helmet_bike / helmet_builders,1,bike helmet,,,,,,,,,,,
3,27,Training,Z_27_08.wav,saw_hand / saw_electric,,uhh manual shovel {WO?: named the wrong object} uh saw ,,,,,,,,,,,
3,28,Training,Z_28_06.wav,fan_hand / fan_electric,1,manual handheld fan,,,,,,,,,,,
3,29,Training,Z_29_07.wav,orange_skin / orange_slice,1,whole orange,,,,,,,,,,,
3,30,Training,Z_30_08.wav,spade_garden / spade_beach,1,(noise from prev trial) um metal shovel,,,,,,,,,,,
3,31,Training,Z_31_07.wav,key_gold / key_car,1,golden key,,,,,,,,,,,
3,32,Training,Z_32_09.wav,door_handle / door_knob,1,uh long door handle,,,,,,,,,,,
3,33,Training,Z_33_09.wav,bell_hand / bell_bike,1,uh handheld bell,,,,,,,,,,,
3,34,Training,Z_34_06.wav,cheese_block / cheese_blue,1,cheese with no mould,,,,,,,,,,,
3,35,Training,Z_35_08.wav,bee_honey / B_letter,1,bumblebee,,,,,,,,,,,
3,36,Training,Z_36_07.wav,phone_office / phone_mobile,1,ehhhhh black landline telephone,,,,,,,,,,,
3,37,Training,Z_37_07.wav,clock_wall / clock_digital,1,wall mounted clock,,,,,,,,,,,
3,38,Training,Z_38_09.wav,hat_sun / hat_cowboy,1,a large hat,,,,,,,,,,,
3,39,Training,Z_39_07.wav,pen_ballpoint / pen_nolid,0,blue bic pen,,,,,,,,,,,
3,40,Training,Z_40_07.wav,apple_red / apple_green,1,red apple,,,,,,,,,,,
3,41,Training,Z_41_08.wav,pipe_smoke / pipe_kitchen,1,old smoke pipe,,,,,,,,,,,
3,42,Training,Z_42_08.wav,bat_animal / bat_baseball,1,flying bat,,,,,,,,,,,
3,43,Training,Z_43_07.wav,horse_animal / horse_rocking,0,uh brown horse,,,,,,,,,,,
3,44,Training,Z_44_08.wav,tshirt_round / tshirt_vneck,0,yellow tshirt,,,,,,,,,,,
3,45,Training,Z_45_08.wav,glasses_reading / glasses_drinking,1,uh black framed glasses,,,,,,,,,,,
3,46,Training,Z_46_09.wav,eye_pupil / I_letter,1,human eye,,,,,,,,,,,
3,47,Training,Z_47_07.wav,potatoes_skin / potatoes_peeled,0,uh... bunch of potatoes,,,,,,,,,,,
3,48,Training,Z_48_08.wav,mouse_computer / mouse_animal,1,a computer mouse,,,,,,,,,,,
4,1,Test,T_01.wav,spoon_reg / spoon_wooden,1,teaspoon,,,,,,,,,,,
4,2,Test,T_02.wav,bin_lid / bin_pedal,1,swing lid bin ummmmm angular,,,,,,,,,,,
4,3,Test,T_03.wav,bike_mountain / bike_motor,1,bicycle.. {WO?} uhh.. Pedal bicycle,,,,,,,,,,,
4,4,Test,T_04.wav,coffee_cup / coffee_saucer,0,cup with handle {WO?} ooh cup with saucer,,,,,,,,,,,
4,5,Test,T_05.wav,mirror_wall / mirror_hand,1,oval mirror,,,,,,,,,,,
4,6,Test,T_06.wav,chair_wooden / chair_baby,1,wooden chair,,,,,,,,,,,
4,7,Test,T_07.wav,lighter_flame / lighter_noflame,1,lit lighter,,,,,,,,,,,
4,8,Test,T_08.wav,egg_shell / egg_yolk,0,egg.. (long pause) Ehhm In a shell,,,,,,,,,,,
4,9,Test,T_09.wav,umbrella_open / umbrella_closed,0,red umbrella {WO?} open,,,,,,,,,,,
4,10,Test,T_10.wav,candle_unused / candle_melted,1,"candle not lit, not burnt ",,,,,,,,,,,
4,11,Test,T_11.wav,knife_kitchen / knife_swiss,0,knife {WO} kitchen knife,,,,,,,,,,,
4,12,Test,T_12.wav,car_family / car_sports,0,white car {WO?} not sports car,,,,,,,,,,,
4,13,Test,T_13.wav,lamp_bedroom / lamp_lava,1,white table lamp,,,,,,,,,,,
4,14,Test,T_14.wav,gun_real / gun_toy,1,real gun,,,,,,,,,,,
4,15,Test,T_15.wav,saddle_horse / saddle_bike,1,horses sadle,,,,,,,,,,,
4,16,Test,T_16.wav,pad_unlocked / pad_locked,1,open lock,,,,,,,,,,,
4,17,Test,T_17.wav,headphones_large / headphones_small,1,over the head head phones,,,,,,,,,,,
4,18,Test,T_18.wav,battery_AA / battery_car,1,battery plus and minus,,,,,,,,,,,
4,19,Test,T_19.wav,wine_glass / wine_red,1,empty wine glass,,,,,,,,,,,
4,20,Test,T_20.wav,money_notes / money_coins,1,money notes,,,,,,,,,,,
4,21,Test,T_21.wav,boot_foot / boot_car,1,leather boot,,,,,,,,,,,
4,22,Test,T_22.wav,camera_corder / camera_cctv,1,movie camera,,,,,,,,,,,
4,23,Test,T_23.wav,guitar_acoustic / guitar_electric,1,classical guitar,,,,,,,,,,,
4,24,Test,T_24.wav,glove_wooly / glove_boxing,1,woolen glove,,,,,,,,,,,
4,25,Test,T_25.wav,teapot_white / teapot_cosy,1,white teapot,,,,,,,,,,,
4,26,Test,T_26.wav,helmet_bike / helmet_builders,1,cycle helmet,,,,,,,,,,,
4,27,Test,T_27.wav,saw_hand / saw_electric,1,hand saw,,,,,,,,,,,
4,28,Test,T_28.wav,fan_hand / fan_electric,0,fan (pause) handfan,,,,,,,,,,,
4,29,Test,T_29.wav,orange_skin / orange_slice,0,orange {WO?} whole orange,,,,,,,,,,,
4,30,Test,T_30.wav,spade_garden / spade_beach,0,"spade {which one?} More than one spade, eh, real spade",,,,,,,,,,,
4,31,Test,T_31.wav,key_gold / key_car,1,yellow key,,,,,,,,,,,
4,32,Test,T_32.wav,door_handle / door_knob,0,door handle {WO?} leaver,,,,,,,,,,,
4,33,Test,T_33.wav,bell_hand / bell_bike,1,hand bell,,,,,,,,,,,
4,34,Test,T_34.wav,cheese_block / cheese_blue,0,wedge of cheese {WO?} HA! Yellow cheese,,,,,,,,,,,
4,35,Test,T_35.wav,bee_honey / B_letter,1,bumblebee,,,,,,,,,,,
4,36,Test,T_36.wav,phone_office / phone_mobile,1,table top phone,,,,,,,,,,,
4,37,Test,T_37.wav,clock_wall / clock_digital,1,analog clock,,,,,,,,,,,
4,38,Test,T_38.wav,hat_sun / hat_cowboy,1,ladies hat,,,,,,,,,,,
4,39,Test,T_39.wav,pen_ballpoint / pen_nolid,1,pen with the lid on,,,,,,,,,,,
4,40,Test,T_40.wav,apple_red / apple_green,1,red apple,,,,,,,,,,,
4,41,Test,T_41.wav,pipe_smoke / pipe_kitchen,1,smoking pipe,,,,,,,,,,,
4,42,Test,T_42.wav,bat_animal / bat_baseball,1,flying bat,,,,,,,,,,,
4,43,Test,T_43.wav,horse_animal / horse_rocking,1,real horse,,,,,,,,,,,
4,44,Test,T_44.wav,tshirt_round / tshirt_vneck,1,round neck t-shirt,,,,,,,,,,,
4,45,Test,T_45.wav,glasses_reading / glasses_drinking,1,pair of glasses to see with,,,,,,,,,,,
4,46,Test,T_46.wav,eye_pupil / I_letter,1,eye on a face,,,,,,,,,,,
4,47,Test,T_47.wav,potatoes_skin / potatoes_peeled,1,brown potatoes,,,,,,,,,,,
4,48,Test,T_48.wav,mouse_computer / mouse_animal,1,computer mouse,,,,,,,,,,,
4,1,Training,Z_01_08.wav,spoon_reg / spoon_wooden,1,teaspoon,,,,,,,,,,,
4,2,Training,Z_02_09.wav,bin_lid / bin_pedal,1,swing lid bin,,,,,,,,,,,
4,3,Training,Z_03_08.wav,bike_mountain / bike_motor,1,bicycle,,,,,,,,,,,
4,4,Training,Z_04_09.wav,coffee_cup / coffee_saucer,0,"tea with, eh, tea cup with handle ",,,,,,,,,,,
4,5,Training,Z_05_09.wav,mirror_wall / mirror_hand,1,oval mirror,,,,,,,,,,,
4,6,Training,Z_06_07.wav,chair_wooden / chair_baby,1,wooden chair,,,,,,,,,,,
4,7,Training,Z_07_07.wav,lighter_flame / lighter_noflame,1,lit lighter,,,,,,,,,,,
4,8,Training,Z_08_06.wav,egg_shell / egg_yolk,0,egg,,,,,,,,,,,
4,9,Training,Z_09_09.wav,umbrella_open / umbrella_closed,0,red umbella,,,,,,,,,,,
4,10,Training,Z_10_08.wav,candle_unused / candle_melted,0,candle,,,,,,,,,,,
4,11,Training,Z_11_09.wav,knife_kitchen / knife_swiss,0,knife,,,,,,,,,,,
4,12,Training,Z_12_09.wav,car_family / car_sports,0,white car,,,,,,,,,,,
4,13,Training,Z_13_06.wav,lamp_bedroom / lamp_lava,1,white table lamp,,,,,,,,,,,
4,14,Training,Z_14_08.wav,gun_real / gun_toy,1,real gun,,,,,,,,,,,
4,15,Training,Z_15_08.wav,saddle_horse / saddle_bike,1,horses sadle,,,,,,,,,,,
4,16,Training,Z_16_08.wav,pad_unlocked / pad_locked,1,open lock,,,,,,,,,,,
4,17,Training,Z_17_09.wav,headphones_large / headphones_small,1,over the head head phones,,,,,,,,,,,
4,18,Training,Z_18_08.wav,battery_AA / battery_car,1,battery plus and minus,,,,,,,,,,,
4,19,Training,Z_19_08.wav,wine_glass / wine_red,1,empty wine glass,,,,,,,,,,,
4,20,Training,Z_20_06.wav,money_notes / money_coins,1,money notes,,,,,,,,,,,
4,21,Training,Z_21_07.wav,boot_foot / boot_car,1,leather boot,,,,,,,,,,,
4,22,Training,Z_22_09.wav,camera_corder / camera_cctv,1,movie camera,,,,,,,,,,,
4,23,Training,Z_23_07.wav,guitar_acoustic / guitar_electric,1,classical guitar,,,,,,,,,,,
4,24,Training,Z_24_07.wav,glove_wooly / glove_boxing,1,woolen glove,,,,,,,,,,,
4,25,Training,Z_25_07.wav,teapot_white / teapot_cosy,1,white teapot,,,,,,,,,,,
4,26,Training,Z_26_06.wav,helmet_bike / helmet_builders,1,cycle helmet,,,,,,,,,,,
4,27,Training,Z_27_07.wav,saw_hand / saw_electric,1,hand saw,,,,,,,,,,,
4,28,Training,Z_28_07.wav,fan_hand / fan_electric,0,fan,,,,,,,,,,,
4,29,Training,Z_29_09.wav,orange_skin / orange_slice,0,orange,,,,,,,,,,,
4,30,Training,Z_30_09.wav,spade_garden / spade_beach,0,spade,,,,,,,,,,,
4,31,Training,Z_31_09.wav,key_gold / key_car,1,yellow key,,,,,,,,,,,
4,32,Training,Z_32_08.wav,door_handle / door_knob,0,door handle,,,,,,,,,,,
4,33,Training,Z_33_07.wav,bell_hand / bell_bike,1,hand bell,,,,,,,,,,,
4,34,Training,Z_34_07.wav,cheese_block / cheese_blue,0,wedge of cheese,,,,,,,,,,,
4,35,Training,Z_35_07.wav,bee_honey / B_letter,1,bumblebee,,,,,,,,,,,
4,36,Training,Z_36_09.wav,phone_office / phone_mobile,1,table top phone,,,,,,,,,,,
4,37,Training,Z_37_09.wav,clock_wall / clock_digital,1,analog clock,,,,,,,,,,,
4,38,Training,Z_38_07.wav,hat_sun / hat_cowboy,1,ladies hat,,,,,,,,,,,
4,39,Training,Z_39_06.wav,pen_ballpoint / pen_nolid,1,pen with the lid on,,,,,,,,,,,
4,40,Training,Z_40_09.wav,apple_red / apple_green,1,a red apple,,,,,,,,,,,
4,41,Training,Z_41_08.wav,pipe_smoke / pipe_kitchen,1,smoking pipe,,,,,,,,,,,
4,42,Training,Z_42_08.wav,bat_animal / bat_baseball,1,flying bat,,,,,,,,,,,
4,43,Training,Z_43_08.wav,horse_animal / horse_rocking,1,real horse,,,,,,,,,,,
4,44,Training,Z_44_09.wav,tshirt_round / tshirt_vneck,1,round neck t-shirt,,,,,,,,,,,
4,45,Training,Z_45_06.wav,glasses_reading / glasses_drinking,1,pair of glasses to see with,,,,,,,,,,,
4,46,Training,Z_46_09.wav,eye_pupil / I_letter,1,eye on face,,,,,,,,,,,
4,47,Training,Z_47_08.wav,potatoes_skin / potatoes_peeled,1,brown potatoes,,,,,,,,,,,
4,48,Training,Z_48_08.wav,mouse_computer / mouse_animal,1,computer mouse,,,,,,,,,,,
5,1,Test,T_01.wav,spoon_reg / spoon_wooden,1,metal spoon,FL,PR,1206,,1235,,,,,,
5,2,Test,T_02.wav,bin_lid / bin_pedal,0,the bin…the um eh plastic one..not the one with the pedal,RE,AS,,,,,,,,,
5,3,Test,T_03.wav,bike_mountain / bike_motor,1,the pedal bike,FL,PR,1474,,1459,,,,,,
5,4,Test,T_04.wav,coffee_cup / coffee_saucer,1,the um coffee cup not on the saucer,FP,PO,2061,onset of coffee taken,2489,,,,,,
5,5,Test,T_05.wav,mirror_wall / mirror_hand,0,the mirror..the mirror with the black out bit,RE,AS,,,,,,,,,
5,6,Test,T_06.wav,chair_wooden / chair_baby,0,the chair the uh wooden chair,RE,AS,,,,,,,,,
5,7,Test,T_07.wav,lighter_flame / lighter_noflame,0,the lighter {WO?} the one that's lit,RE,AO,,,,,,,,,
5,8,Test,T_08.wav,egg_shell / egg_yolk,0,the egg {WO?} the um whole egg not the front (?),RE,AO,,,,,,,,,
5,9,Test,T_09.wav,umbrella_open / umbrella_closed,0,the red umbrella the um one that's up,RE,AS,,check***,,,,,,,
5,10,Test,T_10.wav,candle_unused / candle_melted,0,the candle eh the non lit one,RE,AS,,check***,,,,,,,
5,11,Test,T_11.wav,knife_kitchen / knife_swiss,0,the knife..the big one..the kitchen one,RE,AS,,,,,,,,,
5,12,Test,T_12.wav,car_family / car_sports,0,the car..the um like not as good one,RE,AS,,,,,,,,,
5,13,Test,T_13.wav,lamp_bedroom / lamp_lava,1,the lamp with the lampshade,FL,PR,790,,790,,,,,,
5,14,Test,T_14.wav,gun_real / gun_toy,1,the real gun,FL,PR,1895,,1889,,,,,,
5,15,Test,T_15.wav,saddle_horse / saddle_bike,1,the horse saddle ,FL,PR,1304,,1274,,,,,,
5,16,Test,T_16.wav,pad_unlocked / pad_locked,0,the padlock,FL,NO,1352,,,,,,,,
5,17,Test,T_17.wav,headphones_large / headphones_small,1,the over the head headphones,FL,PR,1919,starts at over,1829,,,,,,
5,18,Test,T_18.wav,battery_AA / battery_car,1,small battery,FL,PR,1121,,1060,,,,,,
5,19,Test,T_19.wav,wine_glass / wine_red,1,the empty wine glass,FL,PR,1226,,1245,,,,,,
5,20,Test,T_20.wav,money_notes / money_coins,1,the notes,FL,PR,1373,***,1435,,,,,,
5,21,Test,T_21.wav,boot_foot / boot_car,1,the black boot,FL,PR ,920,,,,,,,,
5,22,Test,T_22.wav,camera_corder / camera_cctv,1,the big black camera,FL,PR,1535,,,,,,,,
5,23,Test,T_23.wav,guitar_acoustic / guitar_electric,1, wooden guitar,FL,PR,934,,,,,,,,
5,24,Test,T_24.wav,glove_wooly / glove_boxing,1,the red glove with the fingers,FL,PO,1067,,,,,,,,
5,25,Test,T_25.wav,teapot_white / teapot_cosy,0,the teapot..the one without the cosy on,RE,AS,,,,,,,,,
5,26,Test,T_26.wav,helmet_bike / helmet_builders,1,the bicycle helmet,FL,PR,1386,,,,,,,,
5,27,Test,T_27.wav,saw_hand / saw_electric,0,the saw {WO?} the one for like..the not electrical one,RE,AO,,,,,,,,,
5,28,Test,T_28.wav,fan_hand / fan_electric,1,the handheld fan,FL,PR,2113,,,,,,,,
5,29,Test,T_29.wav,orange_skin / orange_slice,0,the orange {WO?} the full orange,RE,AO,,,,,,,,,
5,30,Test,T_30.wav,spade_garden / spade_beach,0,the shovel {WO?} the em metal one,RE,AO,,,,,,,,,
5,31,Test,T_31.wav,key_gold / key_car,0,the key {W..} the um metal eh the browny rusty one,RE,AO,,,,,,,,,
5,32,Test,T_32.wav,door_handle / door_knob,0,the door handle {WO?} the like long one,RE,AO,,,,,,,,,
5,33,Test,T_33.wav,bell_hand / bell_bike,1,the bell..as in the hand held ringing one,LE/UP,PO,2455,close call as to whether this is acorrection or addition - onset of bell noted,,,,,,,
5,34,Test,T_34.wav,cheese_block / cheese_blue,0,block of cheese {WO?} the em one with the holes in,RE,AO,,,,,,,,,
5,35,Test,T_35.wav,bee_honey / B_letter,0,the bee the eh animal bee,RE,AS,,,,,,,,,
5,36,Test,T_36.wav,phone_office / phone_mobile,0,phone..the em landline one,RE,AS,,check,,,,,,,
5,37,Test,T_37.wav,clock_wall / clock_digital,0,the clock,UP,NO,2399,difficult to find - check?,,,,,,,
5,38,Test,T_38.wav,hat_sun / hat_cowboy,0,the hat,FL,NO,1217,difficult to find - check?,,,,,,,
5,39,Test,T_39.wav,pen_ballpoint / pen_nolid,0,the pen with..the pen,RE,DE,,check with cailtyn coding,,,,,,,
5,40,Test,T_40.wav,apple_red / apple_green,1,eh the red apple,FP,PR,2008,,,,,,,,
5,41,Test,T_41.wav,pipe_smoke / pipe_kitchen,1,the smoking pipe,FL,PR,1086,,,,,,,,
5,42,Test,T_42.wav,bat_animal / bat_baseball,0,the bat,FL,NO,1449,,,,,,,,
5,43,Test,T_43.wav,horse_animal / horse_rocking,1,the real horse,FL,PR,1444,very difficult to find this onset,,,,,,,
5,44,Test,T_44.wav,tshirt_round / tshirt_vneck,1,the em orange mans tshirt,FP,PR,2125,,,,,,,,
5,45,Test,T_45.wav,glasses_reading / glasses_drinking,1,the face glasses,FL,PR,723,as above,,,,,,,
5,46,Test,T_46.wav,eye_pupil / I_letter,1,the eye as in part of the face,FL,PO,1247,onset of eye noted,,,,,,,
5,47,Test,T_47.wav,potatoes_skin / potatoes_peeled,0,the... pile of potatoes,UP,NO,2713,,,,,,,,
5,48,Test,T_48.wav,mouse_computer / mouse_animal,1,the computer mouse,FL,PR,1272,,,,,,,,
5,1,Training,Z_01_08.wav,spoon_reg / spoon_wooden,1,metal spoon,,,,,,,,,,,
5,2,Training,Z_02_09.wav,bin_lid / bin_pedal,0,the bin,,,,,,,,,,,
5,3,Training,Z_03_08.wav,bike_mountain / bike_motor,1,the pedal bike,,,,,,,,,,,
5,4,Training,Z_04_07.wav,coffee_cup / coffee_saucer,0,the coffee cup with the coffee in ,,,,check - info but doesn’t differentiate it ,,,,,,,
5,5,Training,Z_05_07.wav,mirror_wall / mirror_hand,0,the mirror,,,,,,,,,,,
5,6,Training,Z_06_08.wav,chair_wooden / chair_baby,0,the chair,,,,,,,,,,,
5,7,Training,Z_07_08.wav,lighter_flame / lighter_noflame,0,the lighter,,,,,,,,,,,
5,8,Training,Z_08_06.wav,egg_shell / egg_yolk,0,the egg,,,,,,,,,,,
5,9,Training,Z_09_07.wav,umbrella_open / umbrella_closed,0,the red umbrella,,,,,,,,,,,
5,10,Training,Z_10_09.wav,candle_unused / candle_melted,0,the candle,,,,,,,,,,,
5,11,Training,Z_11_09.wav,knife_kitchen / knife_swiss,0,the knife,,,,,,,,,,,
5,12,Training,Z_12_08.wav,car_family / car_sports,0,car,,,,,,,,,,,
5,13,Training,Z_13_07.wav,lamp_bedroom / lamp_lava,1,the lamp with the lampshade,,,,,,,,,,,
5,14,Training,Z_14_07.wav,gun_real / gun_toy,1,the real gun,,,,,,,,,,,
5,15,Training,Z_15_07.wav,saddle_horse / saddle_bike,1,the horse saddle ,,,,,,,,,,,
5,16,Training,Z_16_09.wav,pad_unlocked / pad_locked,1,the unlocked padlock,,,,,,,,,,,
5,17,Training,Z_17_08.wav,headphones_large / headphones_small,1,em the over the head headphones,,,,,,,,,,,
5,18,Training,Z_18_07.wav,battery_AA / battery_car,1,the small battery,,,,,,,,,,,
5,19,Training,Z_19_06.wav,wine_glass / wine_red,1,the empty wine glass,,,,,,,,,,,
5,20,Training,Z_20_09.wav,money_notes / money_coins,1,the notes,,,,,,,,,,,
5,21,Training,Z_21_09.wav,boot_foot / boot_car,1,the black boot,,,,,,,,,,,
5,22,Training,Z_22_07.wav,camera_corder / camera_cctv,1,the big black camera,,,,,,,,,,,
5,23,Training,Z_23_07.wav,guitar_acoustic / guitar_electric,1,the wooden guitar,,,,,,,,,,,
5,24,Training,Z_24_08.wav,glove_wooly / glove_boxing,1,the red glove with the fingers,,,,,,,,,,,
5,25,Training,Z_25_08.wav,teapot_white / teapot_cosy,0,the em teapot,,,,,,,,,,,
5,26,Training,Z_26_07.wav,helmet_bike / helmet_builders,1,bicycle helemt,,,,,,,,,,,
5,27,Training,Z_27_08.wav,saw_hand / saw_electric,0,the saw,,,,,,,,,,,
5,28,Training,Z_28_07.wav,fan_hand / fan_electric,1,the handheld fan,,,,,,,,,,,
5,29,Training,Z_29_08.wav,orange_skin / orange_slice,0,the orange,,,,,,,,,,,
5,30,Training,Z_30_09.wav,spade_garden / spade_beach,0,the shovel,,,,,,,,,,,
5,31,Training,Z_31_08.wav,key_gold / key_car,0,the key,,,,,,,,,,,
5,32,Training,Z_32_08.wav,door_handle / door_knob,0,the um door handle,,,,,,,,,,,
5,33,Training,Z_33_06.wav,bell_hand / bell_bike,0,the bell,,,,,,,,,,,
5,34,Training,Z_34_08.wav,cheese_block / cheese_blue,0,the block of cheese,,,,,,,,,,,
5,35,Training,Z_35_07.wav,bee_honey / B_letter,0,the bee,,,,,,,,,,,
5,36,Training,Z_36_07.wav,phone_office / phone_mobile,0,the phone,,,,,,,,,,,
5,37,Training,Z_37_08.wav,clock_wall / clock_digital,1,the anologue clock,,,,,,,,,,,
5,38,Training,Z_38_09.wav,hat_sun / hat_cowboy,1,the hat with the ribbon,,,,,,,,,,,
5,39,Training,Z_39_07.wav,pen_ballpoint / pen_nolid,1,the pen with the lid on,,,,,,,,,,,
5,40,Training,Z_40_09.wav,apple_red / apple_green,1,the red apple,,,,,,,,,,,
5,41,Training,Z_41_09.wav,pipe_smoke / pipe_kitchen,1,the smoking pipe,,,,,,,,,,,
5,42,Training,Z_42_08.wav,bat_animal / bat_baseball,1,the bat as in the animal,,,,,,,,,,,
5,43,Training,Z_43_08.wav,horse_animal / horse_rocking,1,the real horse,,,,,,,,,,,
5,44,Training,Z_44_08.wav,tshirt_round / tshirt_vneck,1,the orange man's tshirt,,,,,,,,,,,
5,45,Training,Z_45_07.wav,glasses_reading / glasses_drinking,1,the face glasses,,,,,,,,,,,
5,46,Training,Z_46_07.wav,eye_pupil / I_letter,1,the eye as in part of the face,,,,,,,,,,,
5,47,Training,Z_47_09.wav,potatoes_skin / potatoes_peeled,1,the nonpeeled pile of potatoes,,,,,,,,,,,
5,48,Training,Z_48_07.wav,mouse_computer / mouse_animal,1,the computer mouse,,,,,,,,,,,
6,1,Test,T_01.wav,spoon_reg / spoon_wooden,1,metal spoon,,,,,,,,,,,
6,2,Test,T_02.wav,bin_lid / bin_pedal,0,eh bin,,,,,,,,,,,
6,3,Test,T_03.wav,bike_mountain / bike_motor,0,eh bike,,,,,,,,,,,
6,4,Test,T_04.wav,coffee_cup / coffee_saucer,0,eh cup of tea,,,,,,,,,,,
6,5,Test,T_05.wav,mirror_wall / mirror_hand,0,eh mirror,,,,,,,,,,,
6,6,Test,T_06.wav,chair_wooden / chair_baby,0,ehh chair,,,,,,,,,,,
6,7,Test,T_07.wav,lighter_flame / lighter_noflame,0,eh lighter,,,,,,,,,,,
6,8,Test,T_08.wav,egg_shell / egg_yolk,1,egg in it's shell,,,,,,,,,,,
6,9,Test,T_09.wav,umbrella_open / umbrella_closed,0,umbrella,,,,,,,,,,,
6,10,Test,T_10.wav,candle_unused / candle_melted,1,unlit candle,,,,,,,,,,,
6,11,Test,T_11.wav,knife_kitchen / knife_swiss,1,kitchen knife,,,,,,,,,,,
6,12,Test,T_12.wav,car_family / car_sports,0,eh car,,,,,,,,,,,
6,13,Test,T_13.wav,lamp_bedroom / lamp_lava,0,eh lamp {WO?} wh with a lamp shade,,,,,,,,,,,
6,14,Test,T_14.wav,gun_real / gun_toy,1,eh real hand gun,,,,,,,,,,,
6,15,Test,T_15.wav,saddle_horse / saddle_bike,1,eh horse saddle,,,,,,,,,,,
6,16,Test,T_16.wav,pad_unlocked / pad_locked,1,eh open lock,,,,,,,,,,,
6,17,Test,T_17.wav,headphones_large / headphones_small,1,em ear muffs,,,,,,,,,,,
6,18,Test,T_18.wav,battery_AA / battery_car,0,"eh battery {pause} em AA battery, double A battery",,,,,,,,,,,
6,19,Test,T_19.wav,wine_glass / wine_red,1,em empty wine glass,,,,,,,,,,,
6,20,Test,T_20.wav,money_notes / money_coins,1,em paper money,,,,,,,,,,,
6,21,Test,T_21.wav,boot_foot / boot_car,1,eh leather boot,,,,,,,,,,,
6,22,Test,T_22.wav,camera_corder / camera_cctv,1,em it’s a (noise) film camera,,,,,,,,,,,
